;Wavenumber;10.12.D;10.12.G;10.13.G;12.1.D;12.1.G;12.4.D;12.4.G;12.5.D;12.5.G
2833;1167,0;91,725987;72,852605;75,079031;89,684244;72,856477;88,363405;73,049872;84,20089;74,067914
2834;1166,0;91,829913;73,293536;75,534825;89,842541;73,290052;88,576774;73,487429;84,451733;74,509953
2835;1165,0;91,924126;73,830858;76,079248;89,979227;73,828173;88,782635;74,022531;84,692587;75,058531
2836;1164,0;92,011098;74,449161;76,696178;90,096902;74,445135;88,979817;74,641715;84,931003;75,686913
2837;1163,0;92,087139;75,134741;77,379894;90,194347;75,122474;89,158846;75,332653;85,167551;76,375705
2838;1162,0;92,149201;75,861764;78,113355;90,273422;75,83957;89,312994;76,066963;85,394749;77,103321
2839;1161,0;92,208289;76,60091;78,86614;90,34883;76,572945;89,450171;76,807288;85,61118;77,845312
2840;1160,0;92,279731;77,339719;79,615138;90,432013;77,306396;89,585907;77,534043;85,821698;78,585418
2841;1159,0;92,361152;78,080814;80,353626;90,513769;78,031605;89,726787;78,251562;86,024339;79,317159
2842;1158,0;92,43395;78,821909;81,079865;90,580593;78,741265;89,868382;78,966541;86,21319;80,035536
2843;1157,0;92,48497;79,54917;81,789746;90,638318;79,431298;90,00586;79,672993;86,393702;80,736759
2844;1156,0;92,513695;80,248043;82,481514;90,700926;80,105221;90,135684;80,359775;86,57721;81,423529
2845;1155,0;92,521591;80,910416;83,155488;90,766457;80,765286;90,248754;81,020327;86,758585;82,098955
2846;1154,0;92,509749;81,533481;83,805607;90,823331;81,402569;90,335349;81,650427;86,916987;82,754494
2847;1153,0;92,486089;82,120216;84,419387;90,870223;82,004977;90,39978;82,244258;87,042712;83,372539
2848;1152,0;92,461046;82,678826;84,989434;90,91024;82,570534;90,459112;82,797069;87,147889;83,942223
2849;1151,0;92,435086;83,213943;85,519895;90,936315;83,102914;90,522555;83,307639;87,24658;84,467058
2850;1150,0;92,399291;83,71904;86,01934;90,942955;83,597782;90,579903;83,775881;87,337693;84,956563
2851;1149,0;92,344963;84,182113;86,490497;90,942461;84,044449;90,614346;84,201405;87,410588;85,415196
2852;1148,0;92,262827;84,597217;86,928361;90,948771;84,441076;90,618853;84,586781;87,454455;85,840765
2853;1147,0;92,138899;84,968041;87,326237;90,953853;84,800652;90,594399;84,940634;87,459146;86,230305
2854;1146,0;91,965763;85,304605;87,683317;90,939857;85,141131;90,538777;85,275947;87,420389;86,585501
2855;1145,0;91,755817;85,621148;88,009078;90,905824;85,474999;90,445596;85,605569;87,349583;86,913943
2856;1144,0;91,530618;85,933885;88,321818;90,862361;85,80828;90,313219;85,938614;87,268049;87,227245
2857;1143,0;91,297829;86,253909;88,640057;90,80833;86,142261;90,148098;86,278001;87,185986;87,53772
2858;1142,0;91,048032;86,580729;88,970787;90,732816;86,472406;89,956809;86,619507;87,093497;87,854067
2859;1141,0;90,77087;86,905857;89,305477;90,632606;86,789833;89,738081;86,955162;86,975098;88,177708
2860;1140,0;90,46335;87,223968;89,630821;90,508944;87,08897;89,48634;87,280298;86,827407;88,503229
2861;1139,0;90,125501;87,539472;89,944739;90,355186;87,373974;89,202445;87,597241;86,663404;88,823505
2862;1138,0;89,760318;87,860781;90,257819;90,166518;87,654557;88,89674;87,909785;86,507943;89,133594
2863;1137,0;89,376756;88,186588;90,575479;89,953984;87,934188;88,579308;88,213737;86,388867;89,428531
2864;1136,0;88,981267;88,499006;90,884209;89,730992;88,206298;88,249875;88,497094;86,322191;89,701786
2865;1135,0;88,566616;88,775468;91,164095;89,495212;88,465579;87,900374;88,752665;86,302582;89,952654
2866;1134,0;88,119032;89,009354;91,41174;89,243324;88,717425;87,52536;88,98577;86,315294;90,191849
2867;1133,0;87,634725;89,212255;91,637581;88,994605;88,965236;87,124362;89,202223;86,357447;90,427847
2868;1132,0;87,118268;89,392011;91,838663;88,777934;89,188269;86,692763;89,391221;86,437981;90,645157
2869;1131,0;86,566468;89,536408;91,988991;88,601172;89,345942;86,216129;89,529123;86,557423;90,807279
2870;1130,0;85,966347;89,625705;92,065751;88,454368;89,412577;85,679123;89,60078;86,700593;90,887625
2871;1129,0;85,308362;89,65424;92,074355;88,337848;89,39944;85,078331;89,609232;86,851039;90,889627
2872;1128,0;84,588355;89,629828;92,036794;88,262966;89,335589;84,420817;89,56487;86,999486;90,832603
2873;1127,0;83,79684;89,557359;91,963469;88,225266;89,237466;83,709991;89,4761;87,135053;90,730207
2874;1126,0;82,922642;89,435986;91,849039;88,199351;89,106732;82,939399;89,352712;87,241947;90,590991
2875;1125,0;81,971878;89,273611;91,693285;88,164059;88,948551;82,104822;89,207273;87,311531;90,429132
2876;1124,0;80,970063;89,094944;91,515225;88,116399;88,7787;81,218121;89,048712;87,349518;90,261835
2877;1123,0;79,941202;88,931599;91,345551;88,060808;88,617037;80,302419;88,883938;87,367916;90,100402
2878;1122,0;78,899491;88,807612;91,21202;88,000948;88,485547;79,375631;88,730585;87,376083;89,954194
2879;1121,0;77,866765;88,733873;91,132885;87,940365;88,408436;78,446428;88,617998;87,378449;89,840883
2880;1120,0;76,876643;88,709576;91,11613;87,874116;88,398744;77,524609;88,566512;87,371001;89,782
2881;1119,0;75,944849;88,726657;91,157886;87,780992;88,443412;76,624356;88,571408;87,339575;89,786793
2882;1118,0;75,053651;88,779383;91,244136;87,641253;88,515798;75,75665;88,616097;87,272006;89,847831
2883;1117,0;74,189197;88,872331;91,359787;87,462055;88,606499;74,930894;88,695911;87,173641;89,952913
2884;1116,0;73,381781;89,012215;91,496432;87,270506;88,727945;74,167128;88,816651;87,062611;90,092586
2885;1115,0;72,685462;89,189725;91,649811;87,082203;88,884733;73,495508;88,972011;86,950369;90,254821
2886;1114,0;72,128827;89,377979;91,811808;86,88844;89,055388;72,940351;89,137275;86,8352;90,422572
2887;1113,0;71,709833;89,552448;91,967451;86,669607;89,211581;72,512502;89,289122;86,711221;90,581181
2888;1112,0;71,425324;89,7045;92,100563;86,405947;89,341667;72,213402;89,420978;86,569363;90,722701
2889;1111,0;71,274466;89,834226;92,204482;86,078645;89,446727;72,032904;89,53582;86,388732;90,843392
2890;1110,0;71,241806;89,942385;92,28898;85,676387;89,526905;71,947764;89,634445;86,142606;90,945207
2891;1109,0;71,307533;90,034807;92,372722;85,199274;89,583121;71,939835;89,715625;85,819683;91,038255
2892;1108,0;71,467462;90,122664;92,463816;84,642538;89,622688;72,013585;89,778831;85,429435;91,129137
2893;1107,0;71,716511;90,207469;92,548726;83,979343;89,651353;72,180844;89,820174;84,981621;91,203532
2894;1106,0;72,023549;90,272422;92,603985;83,171958;89,665782;72,43124;89,832338;84,467161;91,232779
2895;1105,0;72,351081;90,299108;92,61796;82,19599;89,662845;72,730854;89,814842;83,859942;91,20538
2896;1104,0;72,688777;90,290096;92,598026;81,042908;89,649738;73,044361;89,780724;83,127754;91,143765
2897;1103,0;73,038051;90,267723;92,55959;79,707602;89,636061;73,346374;89,748339;82,240043;91,08246
2898;1102,0;73,373367;90,252522;92,514108;78,190268;89,622297;73,620702;89,728586;81,177578;91,036108
2899;1101,0;73,648844;90,248581;92,467204;76,506704;89,605374;73,863494;89,722727;79,940813;90,997244
2900;1100,0;73,838955;90,247679;92,421787;74,678469;89,589554;74,07999;89,72801;78,540035;90,959687
2901;1099,0;73,945713;90,240196;92,379482;72,712903;89,580948;74,264676;89,740186;76,971056;90,931521
2902;1098,0;73,968413;90,22298;92,341101;70,60986;89,576688;74,39084;89,754245;75,210668;90,923947
2903;1097,0;73,88903;90,201725;92,309053;68,397442;89,571145;74,430745;89,768029;73,247988;90,937188
2904;1096,0;73,68992;90,188108;92,28924;66,147861;89,571329;74,37865;89,785433;71,115446;90,963326
2905;1095,0;73,37416;90,1939;92,290022;63,946741;89,595579;74,245478;89,81323;68,879309;90,998865
2906;1094,0;72,976223;90,227981;92,318769;61,862882;89,656109;74,044136;89,855756;66,609951;91,049516
2907;1093,0;72,569289;90,296364;92,377051;59,966641;89,749461;73,795167;89,914269;64,379922;91,122741
2908;1092,0;72,248931;90,39751;92,456724;58,355433;89,862368;73,535743;89,988869;62,27621;91,217538
2909;1091,0;72,075893;90,515706;92,543322;57,118162;89,980279;73,301858;90,078604;60,371904;91,322773
2910;1090,0;72,027068;90,629015;92,629356;56,276706;90,093613;73,103135;90,182986;58,678285;91,427094
2911;1089,0;72,02273;90,731454;92,724739;55,799454;90,204308;72,929996;90,306598;57,160474;91,531651
2912;1088,0;72,004185;90,841141;92,848219;55,668286;90,325413;72,781645;90,458222;55,808836;91,651675
2913;1087,0;71,970876;90,979076;93,005628;55,894227;90,467961;72,672786;90,639584;54,665159;91,803169
2914;1086,0;71,952717;91,144417;93,17975;56,472957;90,628919;72,619261;90,836236;53,780786;91,987075
2915;1085,0;71,974166;91,317967;93,344169;57,364731;90,796327;72,632265;91,02578;53,188632;92,186895
2916;1084,0;72,045499;91,48542;93,485449;58,515631;90,963434;72,718191;91,197664;52,916105;92,382259
2917;1083,0;72,162776;91,647739;93,611818;59,863953;91,132535;72,865645;91,362755;52,979882;92,564937
2918;1082,0;72,307172;91,810357;93,743835;61,328969;91,307519;73,039583;91,540987;53,359028;92,741338
2919;1081,0;72,457857;91,971499;93,897573;62,823791;91,487937;73,207183;91,739532;54,006854;92,919827
2920;1080,0;72,607821;92,123618;94,073466;64,281558;91,669083;73,364242;91,945;54,887823;93,099113
2921;1079,0;72,757011;92,261153;94,258127;65,657635;91,845012;73,520472;92,137741;55,970145;93,272377
2922;1078,0;72,89377;92,38432;94,436048;66,918061;92,013325;73,666764;92,310583;57,19283;93,43823
2923;1077,0;72,994864;92,497511;94,598632;68,038915;92,176809;73,774211;92,468674;58,479571;93,59771
2924;1076,0;73,03956;92,604788;94,741648;69,00629;92,334188;73,818877;92,612431;59,779494;93,739939
2925;1075,0;73,014285;92,704875;94,858507;69,808678;92,468895;73,791412;92,729642;61,062675;93,843616
2926;1074,0;72,911906;92,789932;94,942157;70,4404;92,557854;73,689515;92,808828;62,287594;93,901374
2927;1073,0;72,737488;92,8511;94,993926;70,914872;92,597629;73,51737;92,853834;63,406895;93,935055
2928;1072,0;72,505451;92,886461;95,026544;71,257753;92,613511;73,285621;92,87949;64,396221;93,977313
2929;1071,0;72,219048;92,903478;95,056184;71,480601;92,634881;72,99479;92,897191;65,247828;94,040668
2930;1070,0;71,862648;92,913743;95,090964;71,573444;92,667115;72,624019;92,910198;65,943958;94,110386
2931;1069,0;71,426684;92,925738;95,126729;71,526532;92,695971;72,152042;92,920012;66,464632;94,164531
2932;1068,0;70,925873;92,941623;95,153504;71,344577;92,713451;71,582116;92,930218;66,817028;94,193362
2933;1067,0;70,373682;92,957497;95,165206;71,033379;92,725571;70,928227;92,941876;67,030835;94,199662
2934;1066,0;69,751894;92,964609;95,162515;70,585592;92,735179;70,184813;92,948651;67,123247;94,188597
2935;1065,0;69,031472;92,953545;95,148627;69,988907;92,731942;69,334858;92,940844;67,087131;94,163217
2936;1064,0;68,217246;92,923086;95,127719;69,241713;92,707359;68,387558;92,916971;66,912453;94,129259
2937;1063,0;67,345063;92,886687;95,109387;68,356272;92,672413;67,384784;92,891183;66,601083;94,099891
2938;1062,0;66,43635;92,865323;95,107484;67,354609;92,651273;66,366943;92,884487;66,161407;94,090267
2939;1061,0;65,4827;92,869149;95,126853;66,267645;92,65786;65,352507;92,90415;65,60614;94,104808
2940;1060,0;64,478009;92,88752;95,154018;65,132013;92,683255;64,351695;92,934407;64,955393;94,132842
2941;1059,0;63,438994;92,900157;95,169121;63,978832;92,706601;63,374797;92,953422;64,224705;94,160705
2942;1058,0;62,386673;92,897592;95,167787;62,825519;92,716975;62,420901;92,958753;63,410637;94,186336
2943;1057,0;61,329548;92,888387;95,164855;61,679084;92,724254;61,479663;92,969468;62,506045;94,217458
2944;1056,0;60,270841;92,888815;95,175939;60,537891;92,748336;60,547899;93,0032;61,528177;94,257814
2945;1055,0;59,211314;92,910605;95,201549;59,384321;92,797767;59,624632;93,058845;60,511885;94,302169
2946;1054,0;58,14093;92,956157;95,229747;58,19002;92,859696;58,69193;93,122508;59,475771;94,343741
2947;1053,0;57,050774;93,016339;95,247647;56,945731;92,911094;57,729237;93,180492;58,418291;94,377495
2948;1052,0;55,958489;93,069953;95,248654;55,679352;92,937252;56,75095;93,221066;57,349507;94,394584
2949;1051,0;54,896982;93,094803;95,236208;54,426741;92,937434;55,798488;93,233766;56,297338;94,385587
2950;1050,0;53,874658;93,087222;95,223816;53,192868;92,918063;54,888329;93,21904;55,274592;94,356435
2951;1049,0;52,879054;93,06423;95,223004;51,964332;92,888969;54,005436;93,193454;54,273373;94,33007
2952;1048,0;51,919209;93,042374;95,227492;50,747222;92,864058;53,153122;93,175022;53,300497;94,323565
2953;1047,0;51,024213;93,025072;95,217734;49,564424;92,853586;52,363629;93,167503;52,382168;94,332311
2954;1046,0;50,201441;93,013465;95,184083;48,430379;92,852631;51,652921;93,164364;51,528038;94,340893
2955;1045,0;49,433274;93,013188;95,136563;47,355389;92,844376;51,004592;93,158914;50,723239;94,337638
2956;1044,0;48,709243;93,019517;95,088501;46,358065;92,81691;50,399905;93,142554;49,956724;94,313611
2957;1043,0;48,026461;93,007415;95,039232;45,445813;92,772842;49,830649;93,10217;49,230805;94,260968
2958;1042,0;47,362582;92,952947;94,979416;44,596752;92,722343;49,283064;93,032249;48,548106;94,183237
2959;1041,0;46,682106;92,862615;94,90847;43,788589;92,672331;48,738902;92,947579;47,918831;94,099704
2960;1040,0;45,970937;92,76696;94,838285;43,032211;92,624697;48,19255;92,873176;47,37835;94,028592
2961;1039,0;45,238201;92,684141;94,780069;42,346466;92,578693;47,640854;92,819912;46,9677;93,968871
2962;1038,0;44,487584;92,603468;94,733457;41,712047;92,529074;47,060071;92,776568;46,697929;93,906658
2963;1037,0;43,714813;92,508299;94,688646;41,084317;92,465197;46,421783;92,725372;46,561395;93,835443
2964;1036,0;42,927041;92,400007;94,633201;40,443838;92,377917;45,727053;92,656656;46,571674;93,759667
2965;1035,0;42,133479;92,290209;94,555908;39,802538;92,267514;44,995169;92,567613;46,76002;93,680813
2966;1034,0;41,323058;92,18151;94,451073;39,16867;92,142339;44,225086;92,457451;47,138245;93,591693
2967;1033,0;40,483718;92,069045;94,32443;38,539103;92,011281;43,400951;92,329899;47,69589;93,485857
2968;1032,0;39,636345;91,95454;94,193094;37,921972;91,880475;42,530168;92,195073;48,423999;93,363772
2969;1031,0;38,815645;91,845526;94,075171;37,337835;91,754194;41,641262;92,063418;49,308004;93,228623
2970;1030,0;38,027106;91,742457;93,976777;36,803971;91,633322;40,749268;91,939262;50,307836;93,084751
2971;1029,0;37,262218;91,636667;93,88834;36,34426;91,513258;39,85983;91,820517;51,379224;92,941737
2972;1028,0;36,548464;91,519495;93,792265;36,005044;91,38736;39,001821;91,698872;52,505032;92,810018
2973;1027,0;35,94143;91,384813;93,673886;35,832085;91,25289;38,215817;91,558646;53,676109;92,687242
2974;1026,0;35,47169;91,226124;93,528046;35,841235;91,111376;37,514731;91,384886;54,856192;92,556666
2975;1025,0;35,140894;91,043165;93,35963;36,039386;90,963563;36,897378;91,180636;55,999253;92,405598
2976;1024,0;34,965037;90,851513;93,180413;36,459204;90,8066;36,395203;90,971744;57,090741;92,240089
2977;1023,0;34,979517;90,674078;93,00466;37,140632;90,637108;36,059968;90,787061;58,141414;92,076277
2978;1022,0;35,207896;90,520189;92,844992;38,091318;90,457938;35,909437;90,635957;59,150341;91,924147
2979;1021,0;35,666517;90,382849;92,710131;39,293543;90,284305;35,931885;90,511191;60,102045;91,787901
2980;1020,0;36,388123;90,258907;92,605022;40,729398;90,14192;36,138987;90,409024;60,992054;91,676362
2981;1019,0;37,394556;90,160288;92,531418;42,366131;90,051849;36,562904;90,335064;61,830372;91,600374
2982;1018,0;38,655792;90,099722;92,487922;44,137543;90,013071;37,202177;90,290497;62,6273;91,559566
2983;1017,0;40,119042;90,075302;92,471185;45,973513;90,00464;38,018383;90,264572;63,396229;91,541984
2984;1016,0;41,763634;90,077031;92,47885;47,831216;90,008896;38,981755;90,247088;64,15827;91,539715
2985;1015,0;43,583232;90,102048;92,511894;49,674837;90,02843;40,070428;90,243347;64,919908;91,557785
2986;1014,0;45,529794;90,155312;92,573434;51,451604;90,076816;41,227547;90,271808;65,65464;91,604942
2987;1013,0;47,519413;90,238089;92,663852;53,117113;90,158126;42,368731;90,347802;66,328906;91,681571
2988;1012,0;49,481159;90,342223;92,776364;54,666307;90,262414;43,437978;90,470106;66,93856;91,780087
2989;1011,0;51,363868;90,455886;92,898934;56,119729;90,378357;44,422725;90,62044;67,501566;91,893061
2990;1010,0;53,114137;90,57239;93,023257;57,498934;90,502077;45,319175;90,774984;68,027879;92,017399
2991;1009,0;54,690039;90,693408;93,151507;58,830898;90,632709;46,121025;90,91864;68,522376;92,152557
2992;1008,0;56,089005;90,82439;93,291222;60,153196;90,76689;46,841991;91,050222;69,011615;92,297458
2993;1007,0;57,332313;90,966807;93,442965;61,495855;90,902439;47,514783;91,176708;69,542058;92,44912
2994;1006,0;58,431835;91,115189;93,595593;62,874677;91,042606;48,163537;91,305776;70,148984;92,602996
2995;1005,0;59,39618;91,261289;93,735353;64,310817;91,189485;48,800745;91,442298;70,841137;92,75373
2996;1004,0;60,25363;91,39798;93,858345;65,829307;91,334366;49,445777;91,585442;71,610631;92,895251
2997;1003,0;61,0381;91,517722;93,972194;67,421693;91,461797;50,118083;91,725848;72,440652;93,021488
2998;1002,0;61,760354;91,612346;94,084643;69,033208;91,565237;50,815621;91,849682;73,308418;93,129256
2999;1001,0;62,418196;91,680233;94,190967;70,602645;91,652531;51,52595;91,948681;74,198115;93,220146
3000;1000,0;63,025357;91,732231;94,275377;72,096134;91,732119;52,252994;92,023391;75,108436;93,297058
3001;999,0;63,605482;91,784455;94,327607;73,495603;91,799358;53,008337;92,075442;76,034478;93,358806
3002;998,0;64,168307;91,843045;94,356421;74,782638;91,842775;53,785923;92,102678;76,94746;93,401299
3003;997,0;64,719055;91,898364;94,381939;75,94724;91,860979;54,573662;92,106347;77,80607;93,425216
3004;996,0;65,283191;91,934703;94,414574;76,990544;91,865883;55,382129;92,097892;78,585181;93,43888
3005;995,0;65,893854;91,94407;94,447024;77,907206;91,868945;56,233519;92,091458;79,284326;93,450128
3006;994,0;66,558982;91,932735;94,468936;78,682055;91,871084;57,129055;92,091732;79,91344;93,457922
3007;993,0;67,265739;91,919247;94,483768;79,310491;91,86962;58,054752;92,095764;80,481066;93,457331
3008;992,0;68,012114;91,925762;94,506385;79,804391;91,870255;59,012038;92,105192;80,994156;93,452878
3009;991,0;68,80792;91,964309;94,54722;80,172032;91,885972;60,013408;92,128556;81,459572;93,460934
3010;990,0;69,646623;92,026765;94,603713;80,406886;91,924207;61,051218;92,17063;81,883732;93,494984
3011;989,0;70,499928;92,091291;94,666031;80,497712;91,979606;62,096993;92,227044;82,273923;93,551843
3012;988,0;71,340191;92,143342;94,727365;80,432442;92,041644;63,129419;92,292439;82,638128;93,617072
3013;987,0;72,148833;92,191238;94,789451;80,190358;92,107604;64,139973;92,367701;82,979828;93,682726
3014;986,0;72,90414;92,259618;94,861158;79,750457;92,185454;65,113066;92,45491;83,294136;93,755368
3015;985,0;73,579835;92,366482;94,951026;79,117575;92,28321;66,02153;92,549886;83,571065;93,846489
