;Wavenumber;Abs
1087;2913,0;81,312453
1088;2912,0;81,457473
1089;2911,0;81,624522
1090;2910,0;81,818878
1091;2909,0;82,028575
1092;2908,0;82,235758
1093;2907,0;82,430171
1094;2906,0;82,610918
1095;2905,0;82,780634
1096;2904,0;82,942617
1097;2903,0;83,099058
1098;2902,0;83,245202
1099;2901,0;83,368128
1100;2900,0;83,458904
1101;2899,0;83,525467
1102;2898,0;83,58687
1103;2897,0;83,653935
1104;2896,0;83,719854
1105;2895,0;83,769043
1106;2894,0;83,790385
1107;2893,0;83,782996
1108;2892,0;83,754472
1109;2891,0;83,713526
1110;2890,0;83,66057
1111;2889,0;83,587655
1112;2888,0;83,492226
1113;2887,0;83,387073
1114;2886,0;83,288514
1115;2885,0;83,196461
1116;2884,0;83,095397
1117;2883,0;82,975799
1118;2882,0;82,84572
1119;2881,0;82,718486
1120;2880,0;82,59793
1121;2879,0;82,481084
1122;2878,0;82,369384
1123;2877,0;82,270786
1124;2876,0;82,193067
1125;2875,0;82,139327
1126;2874,0;82,108951
1127;2873,0;82,100183
1128;2872,0;82,11106
1129;2871,0;82,137275
1130;2870,0;82,169388
1131;2869,0;82,19782
1132;2868,0;82,226813
1133;2867,0;82,279791
1134;2866,0;82,380834
1135;2865,0;82,528867
1136;2864,0;82,698226
1137;2863,0;82,866609
1138;2862,0;83,033268
1139;2861,0;83,20663
1140;2860,0;83,385548
1141;2859,0;83,56284
1142;2858,0;83,74097
1143;2857,0;83,932746
1144;2856,0;84,145335
1145;2855,0;84,368507
1146;2854,0;84,579617
1147;2853,0;84,759284
1148;2852,0;84,904024
